word,sentiment,lexicon,score
libel,negative,nrc,NA
libel,trust,nrc,NA
liberal,negative,nrc,NA
liberal,positive,nrc,NA
liberate,anger,nrc,NA
liberate,anticipation,nrc,NA
liberate,joy,nrc,NA
liberate,positive,nrc,NA
liberate,surprise,nrc,NA
liberate,trust,nrc,NA
liberation,anticipation,nrc,NA
liberation,joy,nrc,NA
liberation,positive,nrc,NA
liberation,surprise,nrc,NA
liberty,anticipation,nrc,NA
liberty,joy,nrc,NA
liberty,positive,nrc,NA
liberty,surprise,nrc,NA
liberty,trust,nrc,NA
library,positive,nrc,NA
lick,disgust,nrc,NA
lick,negative,nrc,NA
lie,anger,nrc,NA
lie,disgust,nrc,NA
lie,negative,nrc,NA
lie,sadness,nrc,NA
lieutenant,trust,nrc,NA
lifeblood,positive,nrc,NA
lifeless,fear,nrc,NA
lifeless,negative,nrc,NA
lifeless,sadness,nrc,NA
lighthouse,positive,nrc,NA
lightning,anger,nrc,NA
lightning,fear,nrc,NA
lightning,surprise,nrc,NA
liking,joy,nrc,NA
liking,positive,nrc,NA
liking,trust,nrc,NA
limited,anger,nrc,NA
limited,negative,nrc,NA
limited,sadness,nrc,NA
limp,negative,nrc,NA
lines,fear,nrc,NA
linger,anticipation,nrc,NA
linguist,positive,nrc,NA
linguist,trust,nrc,NA
lint,negative,nrc,NA
lion,fear,nrc,NA
lion,positive,nrc,NA
liquor,anger,nrc,NA
liquor,joy,nrc,NA
liquor,negative,nrc,NA
liquor,sadness,nrc,NA
listless,negative,nrc,NA
listless,sadness,nrc,NA
lithe,positive,nrc,NA
litigant,negative,nrc,NA
litigate,anger,nrc,NA
litigate,anticipation,nrc,NA
litigate,disgust,nrc,NA
litigate,fear,nrc,NA
litigate,negative,nrc,NA
litigate,sadness,nrc,NA
litigation,negative,nrc,NA
litigious,anger,nrc,NA
litigious,disgust,nrc,NA
litigious,negative,nrc,NA
litter,negative,nrc,NA
livid,anger,nrc,NA
livid,disgust,nrc,NA
livid,negative,nrc,NA
loaf,negative,nrc,NA
loafer,negative,nrc,NA
loath,anger,nrc,NA
loath,negative,nrc,NA
loathe,anger,nrc,NA
loathe,disgust,nrc,NA
loathe,negative,nrc,NA
loathing,disgust,nrc,NA
loathing,negative,nrc,NA
loathsome,anger,nrc,NA
loathsome,disgust,nrc,NA
loathsome,negative,nrc,NA
lobbyist,negative,nrc,NA
localize,anticipation,nrc,NA
lockup,fear,nrc,NA
lockup,negative,nrc,NA
lockup,sadness,nrc,NA
locust,fear,nrc,NA
locust,negative,nrc,NA
lodging,trust,nrc,NA
lofty,negative,nrc,NA
logical,positive,nrc,NA
lone,sadness,nrc,NA
loneliness,fear,nrc,NA
loneliness,negative,nrc,NA
loneliness,sadness,nrc,NA
lonely,anger,nrc,NA
lonely,disgust,nrc,NA
lonely,fear,nrc,NA
lonely,negative,nrc,NA
lonely,sadness,nrc,NA
lonesome,negative,nrc,NA
lonesome,sadness,nrc,NA
long,anticipation,nrc,NA
longevity,positive,nrc,NA
longing,anticipation,nrc,NA
longing,sadness,nrc,NA
loo,disgust,nrc,NA
loo,negative,nrc,NA
loom,anticipation,nrc,NA
loom,fear,nrc,NA
loom,negative,nrc,NA
loon,disgust,nrc,NA
loon,negative,nrc,NA
loony,negative,nrc,NA
loot,negative,nrc,NA
lord,disgust,nrc,NA
lord,negative,nrc,NA
lord,positive,nrc,NA
lord,trust,nrc,NA
lordship,positive,nrc,NA
lose,anger,nrc,NA
lose,disgust,nrc,NA
lose,fear,nrc,NA
lose,negative,nrc,NA
lose,sadness,nrc,NA
lose,surprise,nrc,NA
losing,anger,nrc,NA
losing,negative,nrc,NA
losing,sadness,nrc,NA
loss,anger,nrc,NA
loss,fear,nrc,NA
loss,negative,nrc,NA
loss,sadness,nrc,NA
lost,negative,nrc,NA
lost,sadness,nrc,NA
lottery,anticipation,nrc,NA
loudness,anger,nrc,NA
loudness,negative,nrc,NA
lounge,negative,nrc,NA
louse,disgust,nrc,NA
louse,negative,nrc,NA
lovable,joy,nrc,NA
lovable,positive,nrc,NA
lovable,trust,nrc,NA
love,joy,nrc,NA
love,positive,nrc,NA
lovely,anticipation,nrc,NA
lovely,joy,nrc,NA
lovely,positive,nrc,NA
lovely,sadness,nrc,NA
lovely,surprise,nrc,NA
lovely,trust,nrc,NA
lovemaking,joy,nrc,NA
lovemaking,positive,nrc,NA
lovemaking,trust,nrc,NA
lover,anticipation,nrc,NA
lover,joy,nrc,NA
lover,positive,nrc,NA
lover,trust,nrc,NA
loving,joy,nrc,NA
loving,positive,nrc,NA
loving,trust,nrc,NA
lower,negative,nrc,NA
lower,sadness,nrc,NA
lowering,negative,nrc,NA
lowest,negative,nrc,NA
lowest,sadness,nrc,NA
lowlands,negative,nrc,NA
lowly,negative,nrc,NA
lowly,sadness,nrc,NA
loyal,fear,nrc,NA
loyal,joy,nrc,NA
loyal,positive,nrc,NA
loyal,surprise,nrc,NA
loyal,trust,nrc,NA
loyalty,positive,nrc,NA
loyalty,trust,nrc,NA
luck,anticipation,nrc,NA
luck,joy,nrc,NA
luck,positive,nrc,NA
luck,surprise,nrc,NA
lucky,joy,nrc,NA
lucky,positive,nrc,NA
lucky,surprise,nrc,NA
ludicrous,negative,nrc,NA
lull,anticipation,nrc,NA
lumbering,negative,nrc,NA
lump,negative,nrc,NA
lumpy,disgust,nrc,NA
lumpy,negative,nrc,NA
lunacy,anger,nrc,NA
lunacy,disgust,nrc,NA
lunacy,fear,nrc,NA
lunacy,negative,nrc,NA
lunacy,sadness,nrc,NA
lunatic,anger,nrc,NA
lunatic,disgust,nrc,NA
lunatic,fear,nrc,NA
lunatic,negative,nrc,NA
lunge,surprise,nrc,NA
lurch,negative,nrc,NA
lure,negative,nrc,NA
lurid,disgust,nrc,NA
lurid,negative,nrc,NA
lurk,negative,nrc,NA
lurking,negative,nrc,NA
luscious,anticipation,nrc,NA
luscious,joy,nrc,NA
luscious,positive,nrc,NA
lush,disgust,nrc,NA
lush,negative,nrc,NA
lush,sadness,nrc,NA
lust,anticipation,nrc,NA
lust,negative,nrc,NA
luster,joy,nrc,NA
luster,positive,nrc,NA
lustful,negative,nrc,NA
lustrous,positive,nrc,NA
lusty,disgust,nrc,NA
luxuriant,positive,nrc,NA
luxurious,joy,nrc,NA
luxurious,positive,nrc,NA
luxury,joy,nrc,NA
luxury,positive,nrc,NA
lying,anger,nrc,NA
lying,disgust,nrc,NA
lying,negative,nrc,NA
lynch,anger,nrc,NA
lynch,disgust,nrc,NA
lynch,fear,nrc,NA
lynch,negative,nrc,NA
lynch,sadness,nrc,NA
lyre,joy,nrc,NA
lyre,positive,nrc,NA
lyrical,joy,nrc,NA
lyrical,positive,nrc,NA
mace,fear,nrc,NA
mace,negative,nrc,NA
machine,trust,nrc,NA
mad,anger,nrc,NA
mad,disgust,nrc,NA
mad,fear,nrc,NA
mad,negative,nrc,NA
mad,sadness,nrc,NA
madden,anger,nrc,NA
madden,fear,nrc,NA
madden,negative,nrc,NA
madman,anger,nrc,NA
madman,fear,nrc,NA
madman,negative,nrc,NA
madness,anger,nrc,NA
madness,fear,nrc,NA
madness,negative,nrc,NA
mafia,fear,nrc,NA
mafia,negative,nrc,NA
mage,fear,nrc,NA
maggot,disgust,nrc,NA
maggot,negative,nrc,NA
magical,anticipation,nrc,NA
magical,joy,nrc,NA
magical,positive,nrc,NA
magical,surprise,nrc,NA
magician,surprise,nrc,NA
magnet,positive,nrc,NA
magnet,trust,nrc,NA
magnetism,positive,nrc,NA
magnetite,positive,nrc,NA
magnificence,anticipation,nrc,NA
magnificence,joy,nrc,NA
magnificence,positive,nrc,NA
magnificence,trust,nrc,NA
magnificent,anticipation,nrc,NA
magnificent,joy,nrc,NA
magnificent,positive,nrc,NA
magnificent,surprise,nrc,NA
magnificent,trust,nrc,NA
maiden,positive,nrc,NA
mail,anticipation,nrc,NA
main,positive,nrc,NA
mainstay,positive,nrc,NA
mainstay,trust,nrc,NA
maintenance,trust,nrc,NA
majestic,anticipation,nrc,NA
majestic,joy,nrc,NA
majestic,positive,nrc,NA
majestic,surprise,nrc,NA
majestic,trust,nrc,NA
majesty,positive,nrc,NA
majesty,trust,nrc,NA
major,positive,nrc,NA
majority,joy,nrc,NA
majority,positive,nrc,NA
majority,trust,nrc,NA
makeshift,negative,nrc,NA
malady,negative,nrc,NA
malaise,negative,nrc,NA
malaise,sadness,nrc,NA
malaria,disgust,nrc,NA
malaria,fear,nrc,NA
malaria,negative,nrc,NA
malaria,sadness,nrc,NA
malevolent,anger,nrc,NA
malevolent,disgust,nrc,NA
malevolent,fear,nrc,NA
malevolent,negative,nrc,NA
malevolent,sadness,nrc,NA
malfeasance,disgust,nrc,NA
malfeasance,negative,nrc,NA
malformation,negative,nrc,NA
malice,anger,nrc,NA
malice,fear,nrc,NA
malice,negative,nrc,NA
malicious,anger,nrc,NA
malicious,disgust,nrc,NA
malicious,fear,nrc,NA
malicious,negative,nrc,NA
malicious,sadness,nrc,NA
malign,anger,nrc,NA
malign,disgust,nrc,NA
malign,negative,nrc,NA
malignancy,fear,nrc,NA
malignancy,negative,nrc,NA
malignancy,sadness,nrc,NA
malignant,anger,nrc,NA
malignant,fear,nrc,NA
malignant,negative,nrc,NA
malpractice,anger,nrc,NA
malpractice,negative,nrc,NA
mamma,trust,nrc,NA
manage,positive,nrc,NA
manage,trust,nrc,NA
management,positive,nrc,NA
management,trust,nrc,NA
mandamus,fear,nrc,NA
mandamus,negative,nrc,NA
mandarin,positive,nrc,NA
mandarin,trust,nrc,NA
mange,disgust,nrc,NA
mange,fear,nrc,NA
mange,negative,nrc,NA
mangle,anger,nrc,NA
mangle,disgust,nrc,NA
mangle,fear,nrc,NA
mangle,negative,nrc,NA
mangle,sadness,nrc,NA
manhood,positive,nrc,NA
mania,negative,nrc,NA
maniac,anger,nrc,NA
maniac,fear,nrc,NA
maniac,negative,nrc,NA
maniacal,negative,nrc,NA
manifestation,fear,nrc,NA
manifested,positive,nrc,NA
manipulate,negative,nrc,NA
manipulation,anger,nrc,NA
manipulation,fear,nrc,NA
manipulation,negative,nrc,NA
manly,positive,nrc,NA
manna,positive,nrc,NA
mannered,positive,nrc,NA
manners,positive,nrc,NA
manslaughter,anger,nrc,NA
manslaughter,disgust,nrc,NA
manslaughter,fear,nrc,NA
manslaughter,negative,nrc,NA
manslaughter,sadness,nrc,NA
manslaughter,surprise,nrc,NA
manual,trust,nrc,NA
manufacturer,positive,nrc,NA
manure,disgust,nrc,NA
manure,negative,nrc,NA
mar,negative,nrc,NA
march,positive,nrc,NA
margin,negative,nrc,NA
margin,sadness,nrc,NA
marine,trust,nrc,NA
marked,positive,nrc,NA
marketable,positive,nrc,NA
maroon,negative,nrc,NA
marquis,positive,nrc,NA
marriage,anticipation,nrc,NA
marriage,joy,nrc,NA
marriage,positive,nrc,NA
marriage,trust,nrc,NA
marrow,joy,nrc,NA
marrow,positive,nrc,NA
marrow,trust,nrc,NA
marry,anticipation,nrc,NA
marry,fear,nrc,NA
marry,joy,nrc,NA
marry,positive,nrc,NA
marry,surprise,nrc,NA
marry,trust,nrc,NA
marshal,positive,nrc,NA
marshal,trust,nrc,NA
martial,anger,nrc,NA
martingale,negative,nrc,NA
martyr,fear,nrc,NA
martyr,negative,nrc,NA
martyr,sadness,nrc,NA
martyrdom,fear,nrc,NA
martyrdom,negative,nrc,NA
martyrdom,sadness,nrc,NA
marvel,positive,nrc,NA
marvel,surprise,nrc,NA
marvelous,joy,nrc,NA
marvelous,positive,nrc,NA
marvelously,joy,nrc,NA
marvelously,positive,nrc,NA
masculine,positive,nrc,NA
masochism,anger,nrc,NA
masochism,disgust,nrc,NA
masochism,fear,nrc,NA
masochism,negative,nrc,NA
massacre,anger,nrc,NA
massacre,disgust,nrc,NA
massacre,fear,nrc,NA
massacre,negative,nrc,NA
massacre,sadness,nrc,NA
massage,joy,nrc,NA
massage,positive,nrc,NA
master,positive,nrc,NA
masterpiece,joy,nrc,NA
masterpiece,positive,nrc,NA
mastery,anger,nrc,NA
mastery,joy,nrc,NA
mastery,positive,nrc,NA
mastery,trust,nrc,NA
matchmaker,anticipation,nrc,NA
mate,positive,nrc,NA
mate,trust,nrc,NA
materialism,negative,nrc,NA
materialist,disgust,nrc,NA
materialist,negative,nrc,NA
maternal,anticipation,nrc,NA
maternal,negative,nrc,NA
maternal,positive,nrc,NA
mathematical,trust,nrc,NA
matrimony,anticipation,nrc,NA
matrimony,joy,nrc,NA
matrimony,positive,nrc,NA
matrimony,trust,nrc,NA
matron,positive,nrc,NA
matron,trust,nrc,NA
mausoleum,sadness,nrc,NA
maxim,trust,nrc,NA
maximum,positive,nrc,NA
mayor,positive,nrc,NA
meadow,positive,nrc,NA
meandering,negative,nrc,NA
meaningless,negative,nrc,NA
meaningless,sadness,nrc,NA
measles,disgust,nrc,NA
measles,fear,nrc,NA
measles,negative,nrc,NA
measles,sadness,nrc,NA
measure,trust,nrc,NA
measured,positive,nrc,NA
measured,trust,nrc,NA
medal,anticipation,nrc,NA
medal,joy,nrc,NA
medal,positive,nrc,NA
medal,surprise,nrc,NA
medal,trust,nrc,NA
meddle,anger,nrc,NA
meddle,negative,nrc,NA
mediate,anticipation,nrc,NA
mediate,positive,nrc,NA
mediate,trust,nrc,NA
mediation,positive,nrc,NA
mediator,anticipation,nrc,NA
mediator,positive,nrc,NA
mediator,trust,nrc,NA
medical,anticipation,nrc,NA
medical,fear,nrc,NA
medical,positive,nrc,NA
medical,trust,nrc,NA
mediocre,negative,nrc,NA
mediocrity,negative,nrc,NA
meditate,anticipation,nrc,NA
meditate,joy,nrc,NA
meditate,positive,nrc,NA
meditate,trust,nrc,NA
mediterranean,positive,nrc,NA
medley,positive,nrc,NA
meek,sadness,nrc,NA
melancholic,negative,nrc,NA
melancholic,sadness,nrc,NA
melancholy,negative,nrc,NA
melancholy,sadness,nrc,NA
melee,fear,nrc,NA
melee,negative,nrc,NA
melodrama,anger,nrc,NA
melodrama,negative,nrc,NA
melodrama,sadness,nrc,NA
meltdown,negative,nrc,NA
meltdown,sadness,nrc,NA
memento,positive,nrc,NA
memorable,joy,nrc,NA
memorable,positive,nrc,NA
memorable,surprise,nrc,NA
memorable,trust,nrc,NA
memorials,sadness,nrc,NA
menace,anger,nrc,NA
menace,fear,nrc,NA
menace,negative,nrc,NA
menacing,anger,nrc,NA
menacing,fear,nrc,NA
menacing,negative,nrc,NA
mending,positive,nrc,NA
menial,negative,nrc,NA
menses,positive,nrc,NA
mentor,positive,nrc,NA
mentor,trust,nrc,NA
mercenary,fear,nrc,NA
mercenary,negative,nrc,NA
merchant,trust,nrc,NA
merciful,positive,nrc,NA
merciless,fear,nrc,NA
merciless,negative,nrc,NA
mercy,positive,nrc,NA
merge,anticipation,nrc,NA
merge,positive,nrc,NA
merit,positive,nrc,NA
merit,trust,nrc,NA
meritorious,joy,nrc,NA
meritorious,positive,nrc,NA
meritorious,trust,nrc,NA
merriment,joy,nrc,NA
merriment,positive,nrc,NA
merriment,surprise,nrc,NA
merry,joy,nrc,NA
merry,positive,nrc,NA
mess,disgust,nrc,NA
mess,negative,nrc,NA
messenger,trust,nrc,NA
messy,disgust,nrc,NA
messy,negative,nrc,NA
metastasis,negative,nrc,NA
methanol,negative,nrc,NA
metropolitan,positive,nrc,NA
mettle,positive,nrc,NA
microscope,trust,nrc,NA
microscopy,positive,nrc,NA
midwife,anticipation,nrc,NA
midwife,joy,nrc,NA
midwife,negative,nrc,NA
midwife,positive,nrc,NA
midwife,trust,nrc,NA
midwifery,positive,nrc,NA
mighty,anger,nrc,NA
mighty,fear,nrc,NA
mighty,joy,nrc,NA
mighty,positive,nrc,NA
mighty,trust,nrc,NA
mildew,disgust,nrc,NA
mildew,negative,nrc,NA
military,fear,nrc,NA
militia,anger,nrc,NA
militia,fear,nrc,NA
militia,negative,nrc,NA
militia,sadness,nrc,NA
mill,anticipation,nrc,NA
mime,positive,nrc,NA
mimicry,negative,nrc,NA
mimicry,surprise,nrc,NA
mindful,positive,nrc,NA
mindfulness,positive,nrc,NA
minimize,negative,nrc,NA
minimum,negative,nrc,NA
ministry,joy,nrc,NA
ministry,positive,nrc,NA
ministry,trust,nrc,NA
minority,negative,nrc,NA
miracle,anticipation,nrc,NA
miracle,joy,nrc,NA
miracle,positive,nrc,NA
miracle,surprise,nrc,NA
miracle,trust,nrc,NA
miraculous,joy,nrc,NA
miraculous,positive,nrc,NA
miraculous,surprise,nrc,NA
mire,disgust,nrc,NA
mire,negative,nrc,NA
mirth,joy,nrc,NA
mirth,positive,nrc,NA
misbehavior,anger,nrc,NA
misbehavior,disgust,nrc,NA
misbehavior,negative,nrc,NA
misbehavior,surprise,nrc,NA
miscarriage,fear,nrc,NA
miscarriage,negative,nrc,NA
miscarriage,sadness,nrc,NA
mischief,negative,nrc,NA
mischievous,negative,nrc,NA
misconception,anger,nrc,NA
misconception,disgust,nrc,NA
misconception,fear,nrc,NA
misconception,negative,nrc,NA
misconduct,disgust,nrc,NA
misconduct,negative,nrc,NA
miserable,anger,nrc,NA
miserable,disgust,nrc,NA
miserable,negative,nrc,NA
miserable,sadness,nrc,NA
miserably,negative,nrc,NA
miserably,sadness,nrc,NA
misery,anger,nrc,NA
misery,disgust,nrc,NA
misery,fear,nrc,NA
misery,negative,nrc,NA
misery,sadness,nrc,NA
misfortune,fear,nrc,NA
misfortune,negative,nrc,NA
misfortune,sadness,nrc,NA
misguided,disgust,nrc,NA
misguided,negative,nrc,NA
mishap,disgust,nrc,NA
mishap,fear,nrc,NA
mishap,negative,nrc,NA
mishap,sadness,nrc,NA
mishap,surprise,nrc,NA
misinterpretation,negative,nrc,NA
mislead,anger,nrc,NA
mislead,fear,nrc,NA
mislead,negative,nrc,NA
mislead,trust,nrc,NA
misleading,anger,nrc,NA
misleading,disgust,nrc,NA
misleading,negative,nrc,NA
mismanagement,negative,nrc,NA
mismatch,negative,nrc,NA
misnomer,negative,nrc,NA
misplace,anger,nrc,NA
misplace,disgust,nrc,NA
misplace,negative,nrc,NA
misplaced,negative,nrc,NA
misrepresent,negative,nrc,NA
misrepresentation,negative,nrc,NA
misrepresentation,sadness,nrc,NA
misrepresented,anger,nrc,NA
misrepresented,negative,nrc,NA
missile,fear,nrc,NA
missing,fear,nrc,NA
missing,negative,nrc,NA
missing,sadness,nrc,NA
missionary,positive,nrc,NA
misstatement,anger,nrc,NA
misstatement,disgust,nrc,NA
misstatement,negative,nrc,NA
mistake,negative,nrc,NA
mistake,sadness,nrc,NA
mistaken,fear,nrc,NA
mistaken,negative,nrc,NA
mistress,anger,nrc,NA
mistress,disgust,nrc,NA
mistress,negative,nrc,NA
mistrust,disgust,nrc,NA
mistrust,fear,nrc,NA
mistrust,negative,nrc,NA
misunderstand,negative,nrc,NA
misunderstanding,anger,nrc,NA
misunderstanding,negative,nrc,NA
misunderstanding,sadness,nrc,NA
misuse,negative,nrc,NA
mite,disgust,nrc,NA
mite,negative,nrc,NA
moan,fear,nrc,NA
moan,sadness,nrc,NA
moat,trust,nrc,NA
mob,anger,nrc,NA
mob,fear,nrc,NA
mob,negative,nrc,NA
mobile,anticipation,nrc,NA
mockery,disgust,nrc,NA
mockery,negative,nrc,NA
mocking,anger,nrc,NA
mocking,disgust,nrc,NA
mocking,negative,nrc,NA
mocking,sadness,nrc,NA
model,positive,nrc,NA
moderate,positive,nrc,NA
moderator,positive,nrc,NA
moderator,trust,nrc,NA
modest,positive,nrc,NA
modest,trust,nrc,NA
modesty,positive,nrc,NA
modify,surprise,nrc,NA
molestation,anger,nrc,NA
molestation,disgust,nrc,NA
molestation,fear,nrc,NA
molestation,negative,nrc,NA
molestation,sadness,nrc,NA
momentum,anticipation,nrc,NA
momentum,positive,nrc,NA
monetary,anticipation,nrc,NA
monetary,positive,nrc,NA
money,anger,nrc,NA
money,anticipation,nrc,NA
money,joy,nrc,NA
money,positive,nrc,NA
money,surprise,nrc,NA
money,trust,nrc,NA
monk,positive,nrc,NA
monk,trust,nrc,NA
monochrome,disgust,nrc,NA
monochrome,negative,nrc,NA
monogamy,trust,nrc,NA
monopolist,negative,nrc,NA
monsoon,negative,nrc,NA
monsoon,sadness,nrc,NA
monster,fear,nrc,NA
monster,negative,nrc,NA
monstrosity,anger,nrc,NA
monstrosity,disgust,nrc,NA
monstrosity,fear,nrc,NA
monstrosity,negative,nrc,NA
monstrosity,surprise,nrc,NA
monument,positive,nrc,NA
moody,anger,nrc,NA
moody,negative,nrc,NA
moody,sadness,nrc,NA
moorings,trust,nrc,NA
moot,negative,nrc,NA
moral,anger,nrc,NA
moral,positive,nrc,NA
moral,trust,nrc,NA
morality,positive,nrc,NA
morality,trust,nrc,NA
morals,anger,nrc,NA
morals,anticipation,nrc,NA
morals,disgust,nrc,NA
morals,joy,nrc,NA
morals,positive,nrc,NA
morals,surprise,nrc,NA
morals,trust,nrc,NA
morbid,negative,nrc,NA
morbid,sadness,nrc,NA
morbidity,anger,nrc,NA
morbidity,disgust,nrc,NA
morbidity,fear,nrc,NA
morbidity,negative,nrc,NA
morbidity,sadness,nrc,NA
morgue,disgust,nrc,NA
morgue,fear,nrc,NA
morgue,negative,nrc,NA
morgue,sadness,nrc,NA
moribund,negative,nrc,NA
moribund,sadness,nrc,NA
morn,anticipation,nrc,NA
moron,negative,nrc,NA
moronic,negative,nrc,NA
morrow,anticipation,nrc,NA
morsel,negative,nrc,NA
mortal,negative,nrc,NA
mortality,anger,nrc,NA
mortality,fear,nrc,NA
mortality,negative,nrc,NA
mortality,sadness,nrc,NA
mortar,positive,nrc,NA
mortgage,fear,nrc,NA
mortgagee,trust,nrc,NA
mortgagor,fear,nrc,NA
mortification,anticipation,nrc,NA
mortification,disgust,nrc,NA
mortification,fear,nrc,NA
mortification,negative,nrc,NA
mortification,sadness,nrc,NA
mortuary,fear,nrc,NA
mortuary,negative,nrc,NA
mortuary,sadness,nrc,NA
mosque,anger,nrc,NA
mosquito,anger,nrc,NA
mosquito,disgust,nrc,NA
mosquito,negative,nrc,NA
mother,anticipation,nrc,NA
mother,joy,nrc,NA
mother,negative,nrc,NA
mother,positive,nrc,NA
mother,sadness,nrc,NA
mother,trust,nrc,NA
motherhood,joy,nrc,NA
motherhood,positive,nrc,NA
motherhood,trust,nrc,NA
motion,anticipation,nrc,NA
motive,positive,nrc,NA
mountain,anticipation,nrc,NA
mourn,negative,nrc,NA
mourn,sadness,nrc,NA
mournful,anger,nrc,NA
mournful,fear,nrc,NA
mournful,negative,nrc,NA
mournful,sadness,nrc,NA
mourning,negative,nrc,NA
mourning,sadness,nrc,NA
mouth,surprise,nrc,NA
mouthful,disgust,nrc,NA
movable,positive,nrc,NA
mover,positive,nrc,NA
muck,disgust,nrc,NA
muck,negative,nrc,NA
mucous,disgust,nrc,NA
mucus,disgust,nrc,NA
mud,negative,nrc,NA
muddle,negative,nrc,NA
muddled,negative,nrc,NA
muddy,disgust,nrc,NA
muddy,negative,nrc,NA
muff,anger,nrc,NA
muff,disgust,nrc,NA
muff,negative,nrc,NA
mug,anger,nrc,NA
mug,fear,nrc,NA
mug,negative,nrc,NA
mug,positive,nrc,NA
mug,sadness,nrc,NA
mule,anger,nrc,NA
mule,negative,nrc,NA
mule,trust,nrc,NA
mum,fear,nrc,NA
mum,negative,nrc,NA
mumble,negative,nrc,NA
mumps,negative,nrc,NA
murder,anger,nrc,NA
murder,disgust,nrc,NA
murder,fear,nrc,NA
murder,negative,nrc,NA
murder,sadness,nrc,NA
murder,surprise,nrc,NA
murderer,anger,nrc,NA
murderer,disgust,nrc,NA
murderer,fear,nrc,NA
murderer,negative,nrc,NA
murderer,sadness,nrc,NA
murderous,anger,nrc,NA
murderous,disgust,nrc,NA
murderous,fear,nrc,NA
murderous,negative,nrc,NA
murderous,sadness,nrc,NA
murderous,surprise,nrc,NA
murky,disgust,nrc,NA
murky,negative,nrc,NA
murky,sadness,nrc,NA
muscular,positive,nrc,NA
music,joy,nrc,NA
music,positive,nrc,NA
music,sadness,nrc,NA
musical,anger,nrc,NA
musical,anticipation,nrc,NA
musical,joy,nrc,NA
musical,positive,nrc,NA
musical,sadness,nrc,NA
musical,surprise,nrc,NA
musical,trust,nrc,NA
musket,fear,nrc,NA
muss,negative,nrc,NA
musty,disgust,nrc,NA
musty,negative,nrc,NA
mutable,anticipation,nrc,NA
mutable,positive,nrc,NA
mutant,negative,nrc,NA
mutilated,disgust,nrc,NA
mutilated,negative,nrc,NA
mutilation,anger,nrc,NA
mutilation,disgust,nrc,NA
mutilation,fear,nrc,NA
mutilation,negative,nrc,NA
mutilation,sadness,nrc,NA
mutiny,anger,nrc,NA
mutiny,disgust,nrc,NA
mutiny,fear,nrc,NA
mutiny,negative,nrc,NA
mutiny,surprise,nrc,NA
mutter,anger,nrc,NA
mutter,negative,nrc,NA
mutual,positive,nrc,NA
muzzle,fear,nrc,NA
muzzle,negative,nrc,NA
myopia,anger,nrc,NA
myopia,negative,nrc,NA
myopia,sadness,nrc,NA
mysterious,anticipation,nrc,NA
mysterious,fear,nrc,NA
mysterious,surprise,nrc,NA
mystery,anticipation,nrc,NA
mystery,surprise,nrc,NA
mystic,surprise,nrc,NA
nab,negative,nrc,NA
nab,surprise,nrc,NA
nadir,negative,nrc,NA
nag,anger,nrc,NA
nag,negative,nrc,NA
naive,negative,nrc,NA
nameless,disgust,nrc,NA
nameless,negative,nrc,NA
nap,joy,nrc,NA
nap,positive,nrc,NA
napkin,sadness,nrc,NA
nappy,disgust,nrc,NA
nappy,negative,nrc,NA
narcotic,negative,nrc,NA
nascent,anticipation,nrc,NA
nasty,anger,nrc,NA
nasty,disgust,nrc,NA
nasty,fear,nrc,NA
nasty,negative,nrc,NA
nasty,sadness,nrc,NA
nation,trust,nrc,NA
naturalist,positive,nrc,NA
naughty,negative,nrc,NA
nausea,disgust,nrc,NA
nausea,negative,nrc,NA
nauseous,disgust,nrc,NA
nauseous,negative,nrc,NA
nauseous,sadness,nrc,NA
navigable,anticipation,nrc,NA
navigable,positive,nrc,NA
navigator,anticipation,nrc,NA
navigator,trust,nrc,NA
nay,negative,nrc,NA
neatly,positive,nrc,NA
necessity,sadness,nrc,NA
nectar,positive,nrc,NA
needful,negative,nrc,NA
needle,positive,nrc,NA
needy,negative,nrc,NA
nefarious,disgust,nrc,NA
nefarious,fear,nrc,NA
nefarious,negative,nrc,NA
nefarious,sadness,nrc,NA
nefarious,surprise,nrc,NA
negation,anger,nrc,NA
negation,negative,nrc,NA
negative,negative,nrc,NA
